enrollment_id,student_id,school_id,enrolled_at,status,fee_amount
ENR000367,STU003392,SCH088,2026-03-01 00:00:00,Enrolled,159157
ENR000368,STU015079,SCH015,2026-05-26 00:00:00,Enrolled,167431
ENR000369,STU003669,SCH097,2022-12-19 00:00:00,Enrolled,63005
ENR000370,STU009564,SCH091,2023-05-02 00:00:00,Withdrawn,188873
ENR000371,STU018429,SCH066,2025-08-07 00:00:00,Enrolled,76009
ENR000372,STU023148,SCH070,2025-10-15 00:00:00,Enrolled,156251
ENR000373,STU003174,SCH021,2025-05-02 00:00:00,Enrolled,106776
ENR000374,STU019083,SCH038,2026-03-13 00:00:00,Withdrawn,195931
ENR000375,STU008386,SCH040,2026-03-09 00:00:00,Enrolled,127247
ENR000376,STU000140,SCH027,2024-02-18 00:00:00,Enrolled,76975
ENR000377,STU023872,SCH006,2022-12-19 00:00:00,Enrolled,240400
ENR000378,STU017545,SCH035,2025-02-19 00:00:00,Enrolled,182480
ENR000379,STU010483,SCH040,2025-08-30 00:00:00,Enrolled,228270
ENR000380,STU007000,SCH061,2024-05-06 00:00:00,Enrolled,196819
ENR000381,STU015940,SCH084,2026-01-05 00:00:00,Enrolled,136890
ENR000382,STU023386,SCH079,2026-10-20 00:00:00,Enrolled,245317
ENR000383,STU019966,SCH023,2025-06-05 00:00:00,Enrolled,243582
ENR000384,STU006523,SCH087,2026-09-12 00:00:00,Enrolled,124404
ENR000385,STU013871,SCH075,2023-06-30 00:00:00,Enrolled,135389
ENR000386,STU014647,SCH059,2024-12-27 00:00:00,Enrolled,102252
ENR000387,STU016793,SCH086,2022-10-28 00:00:00,Enrolled,212545
ENR000388,STU006887,SCH081,2025-12-03 00:00:00,Enrolled,58913
ENR000389,STU023559,SCH023,2022-10-12 00:00:00,Enrolled,112222
ENR000390,STU004439,SCH087,2023-08-20 00:00:00,Enrolled,83463
ENR000391,STU021074,SCH054,2023-01-07 00:00:00,Withdrawn,87140
ENR000392,STU012413,SCH055,2023-06-10 00:00:00,Enrolled,145292
ENR000393,STU019500,SCH024,2022-09-28 00:00:00,Enrolled,83755
ENR000394,STU006882,SCH024,2024-02-07 00:00:00,Enrolled,160828
ENR000395,STU014575,SCH019,2023-07-10 00:00:00,Enrolled,112267
ENR000396,STU010448,SCH012,2024-04-18 00:00:00,Enrolled,93644
ENR000397,STU017271,SCH051,2021-04-25 00:00:00,Enrolled,69041
ENR000398,STU020164,SCH037,2023-05-11 00:00:00,Enrolled,190961
ENR000399,STU012176,SCH058,2026-06-28 00:00:00,Enrolled,84239
ENR000400,STU022305,SCH055,2023-09-22 00:00:00,Enrolled,240762
ENR000401,STU010254,SCH082,2023-01-30 00:00:00,Enrolled,50580
ENR000402,STU018123,SCH029,2026-02-18 00:00:00,Enrolled,244682
ENR000403,STU015168,SCH054,2025-11-07 00:00:00,Enrolled,60741
ENR000404,STU005831,SCH093,2024-06-17 00:00:00,Enrolled,142788
ENR000405,STU014455,SCH034,2024-11-03 00:00:00,Withdrawn,148331
ENR000406,STU009683,SCH042,2025-09-12 00:00:00,Enrolled,160584
ENR000407,STU004625,SCH088,2025-08-14 00:00:00,Enrolled,74539
ENR000408,STU024923,SCH022,2021-10-04 00:00:00,Enrolled,176565
ENR000409,STU003851,SCH029,2023-02-10 00:00:00,Enrolled,196857
ENR000410,STU022324,SCH087,2026-04-05 00:00:00,Withdrawn,124936
ENR000411,STU001284,SCH056,2024-03-15 00:00:00,Enrolled,106829
ENR000412,STU022450,SCH057,2026-02-13 00:00:00,Enrolled,98010
ENR000413,STU019967,SCH042,2022-06-03 00:00:00,Enrolled,185865
ENR000414,STU021129,SCH060,2024-10-09 00:00:00,Enrolled,225449
ENR000415,STU015902,SCH044,2023-05-10 00:00:00,Enrolled,175898
ENR000416,STU016443,SCH083,2024-09-11 00:00:00,Enrolled,90235
ENR000417,STU019279,SCH065,2026-05-06 00:00:00,Enrolled,186177
ENR000418,STU014686,SCH062,2026-02-13 00:00:00,Enrolled,89071
ENR000419,STU014661,SCH051,2024-10-04 00:00:00,Enrolled,79269
ENR000420,STU009065,SCH098,2022-09-19 00:00:00,Enrolled,123827
ENR000421,STU011138,SCH067,2025-12-29 00:00:00,Enrolled,46791
ENR000422,STU006763,SCH093,2026-05-13 00:00:00,Enrolled,200349
ENR000423,STU013997,SCH053,2026-09-28 00:00:00,Enrolled,83417
ENR000424,STU023291,SCH100,2025-05-12 00:00:00,Enrolled,46106
ENR000425,STU010060,SCH042,2024-10-13 00:00:00,Enrolled,204426
ENR000426,STU003638,SCH040,2022-01-21 00:00:00,Enrolled,161935
ENR000427,STU004742,SCH062,2021-09-11 00:00:00,Withdrawn,89623
ENR000428,STU003219,SCH006,2026-09-08 00:00:00,Enrolled,137417
ENR000429,STU013466,SCH006,2022-08-14 00:00:00,Enrolled,240999
ENR000430,STU022796,SCH068,2026-08-03 00:00:00,Enrolled,151837
ENR000431,STU005953,SCH022,2025-08-01 00:00:00,Enrolled,133560
ENR000432,STU009858,SCH038,2023-02-11 00:00:00,Enrolled,178548
ENR000433,STU010452,SCH084,2021-09-11 00:00:00,Enrolled,105303
ENR000434,STU023679,SCH083,2021-03-10 00:00:00,Withdrawn,201382
ENR000435,STU006264,SCH002,2021-07-31 00:00:00,Enrolled,109356
ENR000436,STU015424,SCH041,2024-12-29 00:00:00,Withdrawn,145643
ENR000437,STU021182,SCH049,2022-03-15 00:00:00,Enrolled,181779
ENR000438,STU018381,SCH072,2024-04-14 00:00:00,Enrolled,202620
ENR000439,STU018364,SCH012,2025-05-09 00:00:00,Enrolled,53127
ENR000440,STU011922,SCH080,2025-09-18 00:00:00,Enrolled,120534
ENR000441,STU005388,SCH055,2026-04-09 00:00:00,Enrolled,153853
ENR000442,STU008159,SCH063,2023-01-11 00:00:00,Withdrawn,70873
ENR000443,STU012497,SCH033,2021-06-25 00:00:00,Withdrawn,141740
ENR000444,STU004799,SCH100,2026-06-01 00:00:00,Enrolled,121715
ENR000445,STU023814,SCH087,2025-12-08 00:00:00,Enrolled,114291
ENR000446,STU017796,SCH051,2025-12-31 00:00:00,Enrolled,203679
ENR000447,STU000771,SCH036,2021-10-22 00:00:00,Enrolled,74076
ENR000448,STU002135,SCH037,2026-04-21 00:00:00,Enrolled,159007
ENR000449,STU002556,SCH036,2025-09-15 00:00:00,Enrolled,144168
ENR000450,STU023255,SCH020,2022-11-22 00:00:00,Enrolled,186153
ENR000451,STU000768,SCH052,2024-12-06 00:00:00,Enrolled,123089
ENR000452,STU017116,SCH054,2023-10-28 00:00:00,Enrolled,211326
ENR000453,STU009779,SCH013,2021-11-07 00:00:00,Enrolled,88948
ENR000454,STU006810,SCH091,2023-03-25 00:00:00,Enrolled,202907
ENR000455,STU004060,SCH063,2021-06-01 00:00:00,Enrolled,195317
ENR000456,STU021590,SCH055,2023-07-27 00:00:00,Enrolled,95835
ENR000457,STU006868,SCH007,2025-10-07 00:00:00,Enrolled,153347
ENR000458,STU015062,SCH044,2025-09-07 00:00:00,Enrolled,91270
ENR000459,STU011023,SCH005,2024-08-30 00:00:00,Enrolled,101770
ENR000460,STU001970,SCH049,2021-11-01 00:00:00,Enrolled,58720
ENR000461,STU020033,SCH061,2021-08-04 00:00:00,Enrolled,69105
ENR000462,STU018943,SCH021,2024-08-02 00:00:00,Enrolled,222177
ENR000463,STU020256,SCH099,2024-05-31 00:00:00,Enrolled,83806
ENR000464,STU024306,SCH012,2021-04-18 00:00:00,Enrolled,190845
ENR000465,STU016438,SCH059,2023-08-16 00:00:00,Enrolled,88881
ENR000466,STU010451,SCH084,2025-10-04 00:00:00,Enrolled,90312
ENR000467,STU016141,SCH028,2022-08-08 00:00:00,Enrolled,111320
ENR000468,STU021293,SCH043,2021-05-25 00:00:00,Enrolled,232145
ENR000469,STU003909,SCH021,2022-10-31 00:00:00,Enrolled,59700
ENR000470,STU007194,SCH045,2023-07-19 00:00:00,Enrolled,186710
ENR000471,STU012694,SCH028,2021-10-06 00:00:00,Withdrawn,247664
ENR000472,STU018507,SCH047,2022-01-30 00:00:00,Enrolled,173167
ENR000473,STU024226,SCH072,2022-04-06 00:00:00,Enrolled,128960
ENR000474,STU021157,SCH048,2023-06-28 00:00:00,Withdrawn,186788
ENR000475,STU015643,SCH090,2024-01-23 00:00:00,Enrolled,246783
ENR000476,STU004028,SCH017,2023-12-26 00:00:00,Enrolled,187810
ENR000477,STU003615,SCH042,2026-05-22 00:00:00,Enrolled,81890
ENR000478,STU017958,SCH067,2024-07-25 00:00:00,Enrolled,46557
ENR000479,STU009763,SCH012,2022-06-05 00:00:00,Enrolled,249240
ENR000480,STU014362,SCH029,2022-09-01 00:00:00,Enrolled,98334
ENR000481,STU014598,SCH015,2023-08-06 00:00:00,Enrolled,121060
ENR000482,STU012358,SCH033,2022-02-03 00:00:00,Enrolled,135720
ENR000483,STU020772,SCH054,2022-05-18 00:00:00,Enrolled,230350
ENR000484,STU019114,SCH021,2021-04-04 00:00:00,Enrolled,235644
ENR000485,STU020578,SCH095,2022-03-02 00:00:00,Enrolled,109746
ENR000486,STU008752,SCH067,2024-11-22 00:00:00,Enrolled,142679
ENR000487,STU001455,SCH059,2023-03-22 00:00:00,Enrolled,92441
ENR000488,STU012421,SCH019,2025-05-30 00:00:00,Enrolled,103839
ENR000489,STU021880,SCH002,2024-06-12 00:00:00,Enrolled,63160
ENR000490,STU021633,SCH034,2026-03-12 00:00:00,Enrolled,49112
ENR000491,STU009403,SCH084,2021-12-07 00:00:00,Enrolled,220538
ENR000492,STU006641,SCH025,2024-01-13 00:00:00,Enrolled,232916
ENR000493,STU003913,SCH019,2022-06-23 00:00:00,Enrolled,132566
ENR000494,STU015932,SCH086,2022-03-12 00:00:00,Enrolled,103954
ENR000495,STU000276,SCH023,2023-05-10 00:00:00,Enrolled,98727
ENR000496,STU020076,SCH081,2022-07-05 00:00:00,Enrolled,62963
ENR000497,STU000894,SCH041,2021-04-27 00:00:00,Enrolled,234367
ENR000498,STU000917,SCH017,2026-06-29 00:00:00,Enrolled,200344
ENR000499,STU005272,SCH055,2022-12-22 00:00:00,Enrolled,51253
ENR000500,STU004648,SCH067,2025-05-21 00:00:00,Enrolled,191383
ENR000501,STU015546,SCH061,2022-04-15 00:00:00,Enrolled,240411
ENR000502,STU002409,SCH085,2023-06-12 00:00:00,Enrolled,54249
ENR000503,STU005996,SCH096,2022-10-26 00:00:00,Enrolled,207839
ENR000504,STU014826,SCH028,2026-04-29 00:00:00,Enrolled,74380
ENR000505,STU012541,SCH027,2024-12-22 00:00:00,Enrolled,218908
ENR000506,STU017516,SCH094,2023-02-28 00:00:00,Enrolled,82694
ENR000507,STU004469,SCH053,2021-06-17 00:00:00,Enrolled,102033
ENR000508,STU015684,SCH036,2021-03-30 00:00:00,Enrolled,149203
ENR000509,STU021425,SCH099,2022-03-08 00:00:00,Enrolled,68459
ENR000510,STU019707,SCH053,2022-11-13 00:00:00,Enrolled,122258
ENR000511,STU009994,SCH005,2021-08-31 00:00:00,Enrolled,110778
ENR000512,STU006103,SCH022,2022-09-04 00:00:00,Enrolled,227852
ENR000513,STU020262,SCH047,2022-05-14 00:00:00,Enrolled,184969
ENR000514,STU012332,SCH021,2024-03-19 00:00:00,Withdrawn,119324
ENR000515,STU002299,SCH084,2025-02-10 00:00:00,Enrolled,184780
ENR000516,STU006423,SCH030,2026-03-28 00:00:00,Enrolled,162036
ENR000517,STU006932,SCH033,2026-06-01 00:00:00,Enrolled,208216
ENR000518,STU019934,SCH017,2026-06-14 00:00:00,Enrolled,211054
ENR000519,STU002507,SCH008,2025-03-25 00:00:00,Enrolled,67638
ENR000520,STU019605,SCH011,2022-07-22 00:00:00,Enrolled,249602
ENR000521,STU010201,SCH029,2025-08-23 00:00:00,Withdrawn,103820
ENR000522,STU000680,SCH075,2022-03-04 00:00:00,Enrolled,130029
ENR000523,STU022180,SCH012,2022-12-04 00:00:00,Enrolled,82823
ENR000524,STU001598,SCH067,2021-11-11 00:00:00,Enrolled,244985
ENR000525,STU001391,SCH006,2021-08-05 00:00:00,Enrolled,241703
ENR000526,STU000566,SCH085,2023-06-26 00:00:00,Enrolled,138775
ENR000527,STU013826,SCH091,2024-01-08 00:00:00,Enrolled,180412
ENR000528,STU007311,SCH046,2023-12-21 00:00:00,Enrolled,232904
ENR000529,STU014242,SCH011,2026-02-22 00:00:00,Enrolled,64514
ENR000530,STU022249,SCH052,2025-09-12 00:00:00,Enrolled,128419
ENR000531,STU020203,SCH019,2022-01-11 00:00:00,Enrolled,72364
ENR000532,STU018200,SCH035,2023-11-14 00:00:00,Enrolled,230460
ENR000533,STU005259,SCH019,2023-05-03 00:00:00,Withdrawn,138796
ENR000534,STU021150,SCH057,2021-03-26 00:00:00,Enrolled,217166
ENR000535,STU013373,SCH016,2023-10-22 00:00:00,Enrolled,249166
ENR000536,STU021639,SCH051,2023-12-04 00:00:00,Enrolled,222682
ENR000537,STU012437,SCH098,2022-05-20 00:00:00,Enrolled,54900
ENR000538,STU014864,SCH061,2024-08-28 00:00:00,Enrolled,187014
ENR000539,STU019239,SCH047,2023-01-11 00:00:00,Enrolled,236649
ENR000540,STU024276,SCH082,2026-08-20 00:00:00,Enrolled,159487
ENR000541,STU010722,SCH019,2022-11-10 00:00:00,Enrolled,77500
ENR000542,STU011411,SCH020,2024-05-02 00:00:00,Enrolled,233725
ENR000543,STU021287,SCH020,2023-05-04 00:00:00,Enrolled,174075
ENR000544,STU020124,SCH042,2026-05-09 00:00:00,Enrolled,112755
ENR000545,STU013854,SCH058,2024-04-26 00:00:00,Enrolled,56820
ENR000546,STU017304,SCH041,2021-07-31 00:00:00,Enrolled,243652
ENR000547,STU018333,SCH071,2025-12-08 00:00:00,Enrolled,132850
ENR000548,STU007212,SCH063,2021-08-09 00:00:00,Withdrawn,198996
ENR000549,STU011155,SCH081,2026-06-29 00:00:00,Enrolled,169983
ENR000550,STU011013,SCH059,2026-05-02 00:00:00,Enrolled,67889
ENR000551,STU008597,SCH037,2024-08-19 00:00:00,Enrolled,157271
ENR000552,STU006780,SCH050,2026-06-10 00:00:00,Withdrawn,98308
ENR000553,STU003850,SCH067,2022-03-23 00:00:00,Enrolled,53382
ENR000554,STU003020,SCH047,2023-02-09 00:00:00,Enrolled,193723
ENR000555,STU012095,SCH085,2026-05-22 00:00:00,Enrolled,81019
ENR000556,STU014204,SCH003,2021-06-01 00:00:00,Enrolled,103167
ENR000557,STU002373,SCH089,2023-12-02 00:00:00,Enrolled,51420
ENR000558,STU012684,SCH047,2025-11-10 00:00:00,Enrolled,175115
ENR000559,STU006090,SCH089,2023-10-10 00:00:00,Enrolled,73248
ENR000560,STU020349,SCH023,2023-05-15 00:00:00,Enrolled,210899
ENR000561,STU020190,SCH053,2022-06-04 00:00:00,Enrolled,181774
ENR000562,STU024882,SCH042,2022-03-10 00:00:00,Enrolled,242069
ENR000563,STU012806,SCH082,2023-09-28 00:00:00,Enrolled,139851
ENR000564,STU000444,SCH019,2024-09-01 00:00:00,Enrolled,113172
ENR000565,STU023026,SCH001,2025-01-14 00:00:00,Enrolled,75358
ENR000566,STU014192,SCH056,2023-11-20 00:00:00,Enrolled,155791
ENR000567,STU011473,SCH077,2021-10-31 00:00:00,Enrolled,236053
ENR000568,STU009816,SCH038,2023-10-04 00:00:00,Enrolled,48039
ENR000569,STU022550,SCH035,2022-10-21 00:00:00,Enrolled,129481
ENR000570,STU018958,SCH009,2025-02-22 00:00:00,Enrolled,180294
ENR000571,STU003678,SCH066,2022-09-12 00:00:00,Enrolled,170422
ENR000572,STU022322,SCH067,2025-02-10 00:00:00,Enrolled,131472
ENR000573,STU023168,SCH057,2022-12-07 00:00:00,Enrolled,119127
ENR000574,STU011476,SCH024,2022-08-11 00:00:00,Enrolled,244618
ENR000575,STU007435,SCH066,2025-07-06 00:00:00,Enrolled,76338
ENR000576,STU009091,SCH095,2023-09-18 00:00:00,Enrolled,215329
ENR000577,STU021680,SCH087,2024-12-06 00:00:00,Enrolled,190188
ENR000578,STU015327,SCH031,2024-04-10 00:00:00,Enrolled,192135
ENR000579,STU019514,SCH021,2023-02-27 00:00:00,Enrolled,178204
ENR000580,STU001082,SCH092,2024-08-05 00:00:00,Enrolled,145984
ENR000581,STU007293,SCH068,2024-11-04 00:00:00,Enrolled,236297
ENR000582,STU016685,SCH096,2026-09-25 00:00:00,Enrolled,88886
ENR000583,STU023825,SCH034,2022-11-25 00:00:00,Enrolled,89089
ENR000584,STU002245,SCH032,2026-04-28 00:00:00,Enrolled,242685
ENR000585,STU007224,SCH043,2023-02-12 00:00:00,Enrolled,179806
ENR000586,STU001703,SCH054,2022-08-18 00:00:00,Enrolled,46440
ENR000587,STU023940,SCH021,2021-06-24 00:00:00,Enrolled,237084
ENR000588,STU003534,SCH068,2022-10-20 00:00:00,Enrolled,101321
ENR000589,STU014134,SCH098,2026-04-12 00:00:00,Enrolled,164307
ENR000590,STU023215,SCH033,2024-07-07 00:00:00,Enrolled,123747
ENR000591,STU014468,SCH087,2025-08-09 00:00:00,Enrolled,207089
ENR000592,STU019858,SCH046,2024-08-05 00:00:00,Enrolled,241285
ENR000593,STU006595,SCH039,2022-04-04 00:00:00,Enrolled,148353
ENR000594,STU020390,SCH053,2022-07-30 00:00:00,Enrolled,195673
ENR000595,STU002336,SCH096,2025-12-20 00:00:00,Enrolled,244377
ENR000596,STU008791,SCH037,2026-04-20 00:00:00,Enrolled,61002
ENR000597,STU009013,SCH093,2021-12-25 00:00:00,Enrolled,134756
ENR000598,STU019658,SCH012,2021-12-22 00:00:00,Enrolled,230647
ENR000599,STU015218,SCH036,2024-12-03 00:00:00,Enrolled,173587
ENR000600,STU018562,SCH008,2025-08-30 00:00:00,Enrolled,127663
ENR000601,STU003818,SCH059,2021-08-30 00:00:00,Enrolled,205249
ENR000602,STU010435,SCH062,2021-05-09 00:00:00,Enrolled,192628
ENR000603,STU007592,SCH016,2024-10-03 00:00:00,Withdrawn,118695
ENR000604,STU013952,SCH091,2021-08-08 00:00:00,Enrolled,195608
ENR000605,STU022860,SCH016,2024-08-09 00:00:00,Enrolled,145881
ENR000606,STU003672,SCH083,2024-11-20 00:00:00,Enrolled,73789
ENR000607,STU016552,SCH010,2024-08-20 00:00:00,Enrolled,206482
ENR000608,STU016842,SCH006,2023-08-17 00:00:00,Enrolled,144160
ENR000609,STU005017,SCH080,2025-12-14 00:00:00,Enrolled,146013
ENR000610,STU021390,SCH032,2026-02-06 00:00:00,Enrolled,192833
ENR000611,STU000814,SCH028,2025-10-15 00:00:00,Enrolled,232582
ENR000612,STU000750,SCH002,2023-08-04 00:00:00,Withdrawn,62861
ENR000613,STU001968,SCH096,2023-03-23 00:00:00,Enrolled,165752
ENR000614,STU005605,SCH090,2023-02-15 00:00:00,Enrolled,187269
ENR000615,STU004928,SCH044,2026-01-30 00:00:00,Enrolled,81227
ENR000616,STU003962,SCH084,2025-06-27 00:00:00,Enrolled,101092
ENR000617,STU024055,SCH055,2024-01-27 00:00:00,Enrolled,123861
ENR000618,STU021951,SCH083,2024-05-25 00:00:00,Withdrawn,182526
ENR000619,STU011101,SCH010,2022-01-23 00:00:00,Enrolled,143119
ENR000620,STU003764,SCH020,2023-02-28 00:00:00,Enrolled,239522
ENR000621,STU015896,SCH097,2021-04-25 00:00:00,Enrolled,203303
ENR000622,STU004970,SCH073,2024-12-23 00:00:00,Enrolled,199281
ENR000623,STU024198,SCH079,2021-10-02 00:00:00,Enrolled,208737
ENR000624,STU013520,SCH067,2021-10-21 00:00:00,Enrolled,50214
ENR000625,STU017402,SCH072,2025-08-02 00:00:00,Enrolled,119604
ENR000626,STU020041,SCH024,2022-04-11 00:00:00,Enrolled,62954
ENR000627,STU019480,SCH021,2022-06-26 00:00:00,Enrolled,77011
ENR000628,STU023897,SCH057,2024-06-25 00:00:00,Enrolled,109448
ENR000629,STU005707,SCH037,2022-04-12 00:00:00,Enrolled,70489
ENR000630,STU013642,SCH046,2024-11-18 00:00:00,Enrolled,107208
ENR000631,STU005660,SCH020,2021-05-09 00:00:00,Withdrawn,70491
ENR000632,STU013839,SCH020,2025-09-09 00:00:00,Enrolled,70618
ENR000633,STU016501,SCH059,2024-10-19 00:00:00,Withdrawn,108006
ENR000634,STU022318,SCH065,2024-08-30 00:00:00,Enrolled,102153
ENR000635,STU018813,SCH001,2022-08-17 00:00:00,Enrolled,228784
ENR000636,STU021329,SCH032,2022-05-20 00:00:00,Enrolled,174535
ENR000637,STU009755,SCH097,2023-03-18 00:00:00,Enrolled,144429
ENR000638,STU017332,SCH061,2022-11-20 00:00:00,Enrolled,135015
ENR000639,STU002527,SCH097,2026-08-21 00:00:00,Enrolled,64379
ENR000640,STU017178,SCH056,2022-12-10 00:00:00,Enrolled,125856
ENR000641,STU008210,SCH005,2023-10-03 00:00:00,Enrolled,208011
ENR000642,STU005854,SCH078,2021-08-03 00:00:00,Enrolled,99182
ENR000643,STU019458,SCH021,2025-11-05 00:00:00,Enrolled,239345
ENR000644,STU014787,SCH089,2024-10-21 00:00:00,Enrolled,229759
ENR000645,STU002341,SCH072,2024-06-25 00:00:00,Enrolled,168125
ENR000646,STU008025,SCH052,2022-09-03 00:00:00,Enrolled,150714
ENR000647,STU006947,SCH012,2025-11-11 00:00:00,Enrolled,57104
ENR000648,STU002677,SCH007,2024-12-31 00:00:00,Enrolled,93324
ENR000649,STU014602,SCH027,2025-05-18 00:00:00,Enrolled,103332
ENR000650,STU016414,SCH085,2024-12-28 00:00:00,Enrolled,160660
ENR000651,STU015140,SCH049,2022-06-26 00:00:00,Withdrawn,132680
ENR000652,STU002151,SCH024,2026-01-05 00:00:00,Enrolled,193464
ENR000653,STU024579,SCH058,2023-08-07 00:00:00,Enrolled,228628
ENR000654,STU012793,SCH008,2021-06-14 00:00:00,Withdrawn,177724
ENR000655,STU024309,SCH020,2022-01-21 00:00:00,Enrolled,193296
ENR000656,STU022927,SCH081,2026-10-29 00:00:00,Enrolled,103639
ENR000657,STU008802,SCH066,2023-05-29 00:00:00,Enrolled,176573
ENR000658,STU022377,SCH036,2024-03-15 00:00:00,Enrolled,82372
ENR000659,STU010891,SCH033,2024-02-29 00:00:00,Enrolled,242156
ENR000660,STU003710,SCH098,2024-06-27 00:00:00,Enrolled,152434
ENR000661,STU003497,SCH007,2022-03-24 00:00:00,Enrolled,195543
ENR000662,STU000322,SCH074,2021-01-20 00:00:00,Enrolled,136098
ENR000663,STU014275,SCH045,2026-02-08 00:00:00,Enrolled,210144
ENR000664,STU015589,SCH087,2022-05-23 00:00:00,Enrolled,149963
ENR000665,STU000027,SCH042,2023-08-15 00:00:00,Enrolled,77497
ENR000666,STU022595,SCH005,2025-08-29 00:00:00,Enrolled,197804
ENR000667,STU012365,SCH071,2022-05-15 00:00:00,Enrolled,203991
ENR000668,STU016774,SCH001,2023-12-02 00:00:00,Enrolled,132355
ENR000669,STU001756,SCH057,2026-08-18 00:00:00,Enrolled,55726
ENR000670,STU024611,SCH077,2024-01-09 00:00:00,Enrolled,162411
ENR000671,STU021816,SCH058,2023-06-27 00:00:00,Withdrawn,165310
ENR000672,STU014462,SCH098,2022-07-05 00:00:00,Withdrawn,148891
ENR000673,STU004520,SCH053,2024-02-01 00:00:00,Withdrawn,64426
ENR000674,STU008438,SCH033,2022-08-12 00:00:00,Enrolled,223635
ENR000675,STU011995,SCH098,2021-07-23 00:00:00,Enrolled,187541
ENR000676,STU013753,SCH020,2024-09-20 00:00:00,Enrolled,160952
ENR000677,STU010511,SCH087,2023-11-24 00:00:00,Enrolled,152384
ENR000678,STU011671,SCH066,2023-10-24 00:00:00,Enrolled,244335
ENR000679,STU007865,SCH021,2025-02-13 00:00:00,Enrolled,87275
ENR000680,STU013114,SCH041,2025-04-06 00:00:00,Enrolled,196172
ENR000681,STU023086,SCH030,2023-06-05 00:00:00,Enrolled,92961
ENR000682,STU005286,SCH081,2023-02-08 00:00:00,Enrolled,190751
ENR000683,STU001390,SCH020,2025-06-29 00:00:00,Enrolled,174544
ENR000684,STU022993,SCH091,2023-08-18 00:00:00,Enrolled,126726
ENR000685,STU015893,SCH048,2022-10-21 00:00:00,Enrolled,49559
ENR000686,STU000055,SCH034,2022-09-29 00:00:00,Enrolled,212809
ENR000687,STU008612,SCH082,2026-09-03 00:00:00,Enrolled,105497
ENR000688,STU022776,SCH055,2022-01-21 00:00:00,Enrolled,52202
ENR000689,STU019860,SCH075,2021-03-28 00:00:00,Enrolled,237649
ENR000690,STU024721,SCH095,2024-11-14 00:00:00,Enrolled,90466
ENR000691,STU003047,SCH093,2024-02-11 00:00:00,Enrolled,58985
ENR000692,STU013961,SCH015,2025-10-13 00:00:00,Enrolled,147197
ENR000693,STU006038,SCH058,2026-01-17 00:00:00,Enrolled,160601
ENR000694,STU017875,SCH077,2026-08-05 00:00:00,Enrolled,152489
ENR000695,STU017441,SCH019,2024-02-01 00:00:00,Enrolled,72553
ENR000696,STU005405,SCH048,2024-06-25 00:00:00,Enrolled,238302
ENR000697,STU006951,SCH039,2026-04-05 00:00:00,Enrolled,215138
ENR000698,STU000761,SCH026,2025-04-25 00:00:00,Enrolled,169647
ENR000699,STU001465,SCH004,2022-12-15 00:00:00,Enrolled,195395
ENR000700,STU019185,SCH067,2021-11-22 00:00:00,Enrolled,193072
ENR000701,STU004983,SCH063,2024-02-06 00:00:00,Enrolled,208705
ENR000702,STU020403,SCH045,2022-07-21 00:00:00,Enrolled,210348
ENR000703,STU021695,SCH080,2025-11-29 00:00:00,Enrolled,241185
ENR000704,STU020470,SCH024,2023-09-26 00:00:00,Enrolled,71772
ENR000705,STU010587,SCH100,2021-11-27 00:00:00,Enrolled,48725
